"","lab","subid","diff","stimulus_num","method","age_group"
"314","babylabbrookes","babylabbrookes_mb04",-5.68,5,"singlescreen","6-9 mo"
"315","babylabbrookes","babylabbrookes_mb04",-0.96,7,"singlescreen","6-9 mo"
"316","babylabbrookes","babylabbrookes_mb04",-0.27,1,"singlescreen","6-9 mo"
"317","babylabbrookes","babylabbrookes_mb04",-5.32,3,"singlescreen","6-9 mo"
"318","babylabbrookes","babylabbrookes_mb04",8.18,2,"singlescreen","6-9 mo"
"319","babylabbrookes","babylabbrookes_mb04",-2.2,4,"singlescreen","6-9 mo"
"320","babylabbrookes","babylabbrookes_mb04",1.88,6,"singlescreen","6-9 mo"
"321","babylabbrookes","babylabbrookes_mb04",1.32,8,"singlescreen","6-9 mo"
"322","babylabbrookes","babylabbrookes_mb35",2.25,1,"singlescreen","6-9 mo"
"323","babylabbrookes","babylabbrookes_mb35",-2.05,2,"singlescreen","6-9 mo"
"324","babylabbrookes","babylabbrookes_mb35",-3.75,3,"singlescreen","6-9 mo"
"325","babylabbrookes","babylabbrookes_mb35",5.69,4,"singlescreen","6-9 mo"
"326","babylabbrookes","babylabbrookes_mb35",-5.79,5,"singlescreen","6-9 mo"
"327","babylabbrookes","babylabbrookes_mb35",0.36,6,"singlescreen","6-9 mo"
"328","babylabbrookes","babylabbrookes_mb35",-1.6,7,"singlescreen","6-9 mo"
"329","babylabbrookes","babylabbrookes_mb35",-3.77,8,"singlescreen","6-9 mo"
"330","babylabbrookes","babylabbrookes_mb36",1.96,5,"singlescreen","6-9 mo"
"331","babylabbrookes","babylabbrookes_mb36",4.83,7,"singlescreen","6-9 mo"
"332","babylabbrookes","babylabbrookes_mb36",-0.28,1,"singlescreen","6-9 mo"
"333","babylabbrookes","babylabbrookes_mb36",5.54,3,"singlescreen","6-9 mo"
"334","babylabbrookes","babylabbrookes_mb36",NA,2,"singlescreen","6-9 mo"
"335","babylabbrookes","babylabbrookes_mb36",NA,2,"singlescreen","6-9 mo"
"336","babylabbrookes","babylabbrookes_mb36",3.07,4,"singlescreen","6-9 mo"
"337","babylabbrookes","babylabbrookes_mb36",0.74,6,"singlescreen","6-9 mo"
"338","babylabbrookes","babylabbrookes_mb36",2.65,8,"singlescreen","6-9 mo"
"339","babylabbrookes","babylabbrookes_mb42",0.300000000000001,1,"singlescreen","6-9 mo"
"340","babylabbrookes","babylabbrookes_mb42",11.5,2,"singlescreen","6-9 mo"
"341","babylabbrookes","babylabbrookes_mb42",8.17,3,"singlescreen","6-9 mo"
"342","babylabbrookes","babylabbrookes_mb42",1.81,4,"singlescreen","6-9 mo"
"343","babylabbrookes","babylabbrookes_mb42",1.5,5,"singlescreen","6-9 mo"
"344","babylabbrookes","babylabbrookes_mb42",9.06,6,"singlescreen","6-9 mo"
"345","babylabbrookes","babylabbrookes_mb42",0.8,7,"singlescreen","6-9 mo"
"346","babylabbrookes","babylabbrookes_mb42",-0.8,8,"singlescreen","6-9 mo"
"347","babylabbrookes","babylabbrookes_mb45",-0.16,1,"singlescreen","6-9 mo"
"348","babylabbrookes","babylabbrookes_mb45",6.66,2,"singlescreen","6-9 mo"
"349","babylabbrookes","babylabbrookes_mb45",4.91,3,"singlescreen","6-9 mo"
"350","babylabbrookes","babylabbrookes_mb45",6.79,4,"singlescreen","6-9 mo"
"351","babylabbrookes","babylabbrookes_mb45",-5.95,5,"singlescreen","6-9 mo"
"352","babylabbrookes","babylabbrookes_mb45",2.74,6,"singlescreen","6-9 mo"
"353","babylabbrookes","babylabbrookes_mb45",NA,7,"singlescreen","6-9 mo"
"354","babylabbrookes","babylabbrookes_mb48",0.0399999999999991,5,"singlescreen","6-9 mo"
"355","babylabbrookes","babylabbrookes_mb48",-0.919999999999998,7,"singlescreen","6-9 mo"
"356","babylabbrookes","babylabbrookes_mb48",12.62,1,"singlescreen","6-9 mo"
"357","babylabbrookes","babylabbrookes_mb48",-7.09,3,"singlescreen","6-9 mo"
"358","babylabbrookes","babylabbrookes_mb48",-0.4,2,"singlescreen","6-9 mo"
"359","babylabbrookes","babylabbrookes_mb48",-5.98,4,"singlescreen","6-9 mo"
"360","babylabbrookes","babylabbrookes_mb48",0.37,6,"singlescreen","6-9 mo"
"361","babylabbrookes","babylabbrookes_mb48",8.93,8,"singlescreen","6-9 mo"
"362","babylabbrookes","babylabbrookes_mb50",7.46,1,"singlescreen","6-9 mo"
"363","babylabbrookes","babylabbrookes_mb50",-7.98,2,"singlescreen","6-9 mo"
"364","babylabbrookes","babylabbrookes_mb50",0.529999999999999,3,"singlescreen","6-9 mo"
"365","babylabbrookes","babylabbrookes_mb50",0.04,4,"singlescreen","6-9 mo"
"366","babylabbrookes","babylabbrookes_mb50",-1.05,5,"singlescreen","6-9 mo"
"367","babylabbrookes","babylabbrookes_mb50",4.8,6,"singlescreen","6-9 mo"
"368","babylabbrookes","babylabbrookes_mb50",2.65,7,"singlescreen","6-9 mo"
"369","babylabbrookes","babylabbrookes_mb50",3.05,8,"singlescreen","6-9 mo"
"370","babylabbrookes","babylabbrookes_mb54",6.75,1,"singlescreen","6-9 mo"
"371","babylabbrookes","babylabbrookes_mb54",1.4,2,"singlescreen","6-9 mo"
"372","babylabbrookes","babylabbrookes_mb54",2.43,3,"singlescreen","6-9 mo"
"373","babylabbrookes","babylabbrookes_mb54",0.9,4,"singlescreen","6-9 mo"
"374","babylabbrookes","babylabbrookes_mb54",-4.43,5,"singlescreen","6-9 mo"
"375","babylabbrookes","babylabbrookes_mb54",1.59,6,"singlescreen","6-9 mo"
"376","babylabbrookes","babylabbrookes_mb54",-1.61,7,"singlescreen","6-9 mo"
"377","babylabbrookes","babylabbrookes_mb54",-1.56,8,"singlescreen","6-9 mo"
"378","babylabbrookes","babylabbrookes_mb77",0.65,1,"singlescreen","6-9 mo"
"379","babylabbrookes","babylabbrookes_mb77",-0.479999999999999,2,"singlescreen","6-9 mo"
"380","babylabbrookes","babylabbrookes_mb77",-7.65,3,"singlescreen","6-9 mo"
"381","babylabbrookes","babylabbrookes_mb77",11.71,4,"singlescreen","6-9 mo"
"382","babylabbrookes","babylabbrookes_mb77",5.14,5,"singlescreen","6-9 mo"
"383","babylabbrookes","babylabbrookes_mb77",10.04,6,"singlescreen","6-9 mo"
"384","babylabbrookes","babylabbrookes_mb77",9.07,7,"singlescreen","6-9 mo"
"385","babylabbrookes","babylabbrookes_mb77",8.31,8,"singlescreen","6-9 mo"
"386","babylabbrookes","babylabbrookes_mb78",0.120000000000001,1,"singlescreen","6-9 mo"
"387","babylabbrookes","babylabbrookes_mb78",7.56,2,"singlescreen","6-9 mo"
"388","babylabbrookes","babylabbrookes_mb78",0.639999999999999,3,"singlescreen","6-9 mo"
"389","babylabbrookes","babylabbrookes_mb78",5.31,4,"singlescreen","6-9 mo"
"390","babylabbrookes","babylabbrookes_mb78",4.65,5,"singlescreen","6-9 mo"
"391","babylabbrookes","babylabbrookes_mb78",7.12,6,"singlescreen","6-9 mo"
"392","babylabbrookes","babylabbrookes_mb78",-1.12,7,"singlescreen","6-9 mo"
"393","babylabbrookes","babylabbrookes_mb78",2.86,8,"singlescreen","6-9 mo"
"394","babylabbrookes","babylabbrookes_mb79",1.92,5,"singlescreen","6-9 mo"
"395","babylabbrookes","babylabbrookes_mb79",-4.02,7,"singlescreen","6-9 mo"
"396","babylabbrookes","babylabbrookes_mb79",-1.58,1,"singlescreen","6-9 mo"
"397","babylabbrookes","babylabbrookes_mb79",-0.17,3,"singlescreen","6-9 mo"
"398","babylabbrookes","babylabbrookes_mb79",-0.00999999999999979,2,"singlescreen","6-9 mo"
"399","babylabbrookes","babylabbrookes_mb79",-4.21,4,"singlescreen","6-9 mo"
"400","babylabbrookes","babylabbrookes_mb79",-0.0199999999999996,6,"singlescreen","6-9 mo"
"401","babylabbrookes","babylabbrookes_mb79",NA,8,"singlescreen","6-9 mo"
"402","babylabbrookes","babylabbrookes_mb79",NA,8,"singlescreen","6-9 mo"
"403","babylabbrookes","babylabbrookes_mb80",0.52,5,"singlescreen","6-9 mo"
"404","babylabbrookes","babylabbrookes_mb80",0.77,7,"singlescreen","6-9 mo"
"405","babylabbrookes","babylabbrookes_mb80",-1.56,1,"singlescreen","6-9 mo"
"406","babylabbrookes","babylabbrookes_mb80",4.73,3,"singlescreen","6-9 mo"
"407","babylabbrookes","babylabbrookes_mb80",0.0300000000000002,2,"singlescreen","6-9 mo"
"408","babylabbrookes","babylabbrookes_mb80",-1.34,4,"singlescreen","6-9 mo"
"409","babylabbrookes","babylabbrookes_mb80",0.63,6,"singlescreen","6-9 mo"
"410","babylabbrookes","babylabbrookes_mb80",1.46,8,"singlescreen","6-9 mo"
"411","babylabbrookes","babylabbrookes_mb81",NA,5,"singlescreen","6-9 mo"
"412","babylabbrookes","babylabbrookes_mb81",NA,5,"singlescreen","6-9 mo"
"413","babylabbrookes","babylabbrookes_mb81",NA,7,"singlescreen","6-9 mo"
"414","babylabbrookes","babylabbrookes_mb81",NA,7,"singlescreen","6-9 mo"
"415","babylabbrookes","babylabbrookes_mb81",2.08,1,"singlescreen","6-9 mo"
"416","babylabbrookes","babylabbrookes_mb81",-6.94,3,"singlescreen","6-9 mo"
"417","babylabbrookes","babylabbrookes_mb81",-3.89,2,"singlescreen","6-9 mo"
"418","babylabbrookes","babylabbrookes_mb81",-0.68,4,"singlescreen","6-9 mo"
"419","babylabbrookes","babylabbrookes_mb81",-3.62,6,"singlescreen","6-9 mo"
"420","babylabbrookes","babylabbrookes_mb81",0.42,8,"singlescreen","6-9 mo"
"421","babylabbrookes","babylabbrookes_mb90",1.17,1,"singlescreen","6-9 mo"
"422","babylabbrookes","babylabbrookes_mb90",2.08,2,"singlescreen","6-9 mo"
"423","babylabbrookes","babylabbrookes_mb90",9.12,3,"singlescreen","6-9 mo"
"424","babylabbrookes","babylabbrookes_mb90",2.33,4,"singlescreen","6-9 mo"
"425","babylabbrookes","babylabbrookes_mb90",-4.21,5,"singlescreen","6-9 mo"
"426","babylabbrookes","babylabbrookes_mb90",-0.6,6,"singlescreen","6-9 mo"
"427","babylabbrookes","babylabbrookes_mb90",-1.77,7,"singlescreen","6-9 mo"
"428","babylabbrookes","babylabbrookes_mb90",-3.92,8,"singlescreen","6-9 mo"
"429","babylabkingswood","babylabkingswood_mb8502",-1.731,1,"hpp","12-15 mo"
"430","babylabkingswood","babylabkingswood_mb8502",NA,2,"hpp","12-15 mo"
"431","babylabkingswood","babylabkingswood_mb8502",NA,2,"hpp","12-15 mo"
"432","babylabkingswood","babylabkingswood_mb8502",NA,3,"hpp","12-15 mo"
"433","babylabkingswood","babylabkingswood_mb8502",NA,3,"hpp","12-15 mo"
"434","babylabkingswood","babylabkingswood_mb8502",NA,4,"hpp","12-15 mo"
"435","babylabkingswood","babylabkingswood_mb8502",NA,4,"hpp","12-15 mo"
"436","babylabkingswood","babylabkingswood_mb8502",-9.4,5,"hpp","12-15 mo"
"437","babylabkingswood","babylabkingswood_mb8502",-3.656,6,"hpp","12-15 mo"
"438","babylabkingswood","babylabkingswood_mb8502",10.055,7,"hpp","12-15 mo"
"439","babylabkingswood","babylabkingswood_mb8502",-0.577,8,"hpp","12-15 mo"
"440","babylabkingswood","babylabkingswood_mb8734",-3.103,5,"hpp","12-15 mo"
"441","babylabkingswood","babylabkingswood_mb8734",0.943,7,"hpp","12-15 mo"
"442","babylabkingswood","babylabkingswood_mb8734",-3.633,1,"hpp","12-15 mo"
"443","babylabkingswood","babylabkingswood_mb8734",3.626,3,"hpp","12-15 mo"
"444","babylabkingswood","babylabkingswood_mb8734",-0.681,2,"hpp","12-15 mo"
"445","babylabkingswood","babylabkingswood_mb8734",-6.772,4,"hpp","12-15 mo"
"446","babylabkingswood","babylabkingswood_mb8734",-0.938,6,"hpp","12-15 mo"
"447","babylabkingswood","babylabkingswood_mb8734",5.265,8,"hpp","12-15 mo"
"448","babylabkingswood","babylabkingswood_mb8399",-8,5,"hpp","12-15 mo"
"449","babylabkingswood","babylabkingswood_mb8399",NA,7,"hpp","12-15 mo"
"450","babylabkingswood","babylabkingswood_mb8399",NA,7,"hpp","12-15 mo"
"451","babylabkingswood","babylabkingswood_mb8399",NA,1,"hpp","12-15 mo"
"452","babylabkingswood","babylabkingswood_mb8399",8.306,3,"hpp","12-15 mo"
"453","babylabkingswood","babylabkingswood_mb8399",3.253,2,"hpp","12-15 mo"
"454","babylabkingswood","babylabkingswood_mb8399",4.215,4,"hpp","12-15 mo"
"455","babylabkingswood","babylabkingswood_mb8399",2.387,6,"hpp","12-15 mo"
"456","babylabkingswood","babylabkingswood_mb8399",NA,8,"hpp","12-15 mo"
"457","babylabkingswood","babylabkingswood_mb8399",NA,8,"hpp","12-15 mo"
"458","babylabkingswood","babylabkingswood_mb8823",9.281,1,"hpp","12-15 mo"
"459","babylabkingswood","babylabkingswood_mb8823",5.842,2,"hpp","12-15 mo"
"460","babylabkingswood","babylabkingswood_mb8823",8.864,3,"hpp","12-15 mo"
"461","babylabkingswood","babylabkingswood_mb8823",-3.934,4,"hpp","12-15 mo"
"462","babylabkingswood","babylabkingswood_mb8823",1.035,5,"hpp","12-15 mo"
"463","babylabkingswood","babylabkingswood_mb8823",14.987,6,"hpp","12-15 mo"
"464","babylabkingswood","babylabkingswood_mb8823",-2.681,7,"hpp","12-15 mo"
"465","babylabkingswood","babylabkingswood_mb8823",NA,8,"hpp","12-15 mo"
"466","babylabkingswood","babylabkingswood_mb8823",NA,8,"hpp","12-15 mo"
"467","babylabkingswood","babylabkingswood_mb8783",3.228,5,"hpp","12-15 mo"
"468","babylabkingswood","babylabkingswood_mb8783",-3.088,7,"hpp","12-15 mo"
"469","babylabkingswood","babylabkingswood_mb8783",NA,1,"hpp","12-15 mo"
"470","babylabkingswood","babylabkingswood_mb8783",1.623,3,"hpp","12-15 mo"
"471","babylabkingswood","babylabkingswood_mb8783",5.706,2,"hpp","12-15 mo"
"472","babylabkingswood","babylabkingswood_mb8783",0,4,"hpp","12-15 mo"
"473","babylabkingswood","babylabkingswood_mb8783",-0.375,6,"hpp","12-15 mo"
"474","babylabkingswood","babylabkingswood_mb8783",-9.868,8,"hpp","12-15 mo"
"475","babylabkingswood","babylabkingswood_mb8731",15.203,1,"hpp","12-15 mo"
"476","babylabkingswood","babylabkingswood_mb8731",8.541,2,"hpp","12-15 mo"
"477","babylabkingswood","babylabkingswood_mb8731",NA,3,"hpp","12-15 mo"
"478","babylabkingswood","babylabkingswood_mb8731",NA,3,"hpp","12-15 mo"
"479","babylabkingswood","babylabkingswood_mb8731",6.072,4,"hpp","12-15 mo"
"480","babylabkingswood","babylabkingswood_mb8731",-9.708,5,"hpp","12-15 mo"
"481","babylabkingswood","babylabkingswood_mb8731",-3.219,6,"hpp","12-15 mo"
"482","babylabkingswood","babylabkingswood_mb8731",NA,7,"hpp","12-15 mo"
"483","babylabkingswood","babylabkingswood_mb8731",NA,7,"hpp","12-15 mo"
"484","babylabkingswood","babylabkingswood_mb8731",NA,8,"hpp","12-15 mo"
"485","babylabkingswood","babylabkingswood_mb8698",-1.891,1,"hpp","12-15 mo"
"486","babylabkingswood","babylabkingswood_mb8698",NA,2,"hpp","12-15 mo"
"487","babylabkingswood","babylabkingswood_mb8698",NA,2,"hpp","12-15 mo"
"488","babylabkingswood","babylabkingswood_mb8698",-0.384,3,"hpp","12-15 mo"
"489","babylabkingswood","babylabkingswood_mb8698",-0.976,4,"hpp","12-15 mo"
"490","babylabkingswood","babylabkingswood_mb8698",NA,5,"hpp","12-15 mo"
"491","babylabkingswood","babylabkingswood_mb8698",NA,5,"hpp","12-15 mo"
"492","babylabkingswood","babylabkingswood_mb8698",-1.439,6,"hpp","12-15 mo"
"493","babylabkingswood","babylabkingswood_mb8698",NA,7,"hpp","12-15 mo"
"494","babylabkingswood","babylabkingswood_mb8698",NA,7,"hpp","12-15 mo"
"495","babylabkingswood","babylabkingswood_mb8698",NA,8,"hpp","12-15 mo"
"496","babylabkingswood","babylabkingswood_mb8698",NA,8,"hpp","12-15 mo"
"497","babylabkingswood","babylabkingswood_mb8697",NA,5,"hpp","12-15 mo"
"498","babylabkingswood","babylabkingswood_mb8697",NA,5,"hpp","12-15 mo"
"499","babylabkingswood","babylabkingswood_mb8697",-0.00800000000000001,7,"hpp","12-15 mo"
"500","babylabkingswood","babylabkingswood_mb8697",7.68,1,"hpp","12-15 mo"
"501","babylabkingswood","babylabkingswood_mb8697",0.706,3,"hpp","12-15 mo"
"502","babylabkingswood","babylabkingswood_mb8697",-0.722,2,"hpp","12-15 mo"
"503","babylabkingswood","babylabkingswood_mb8697",-0.771000000000001,4,"hpp","12-15 mo"
"504","babylabkingswood","babylabkingswood_mb8697",-13.76,6,"hpp","12-15 mo"
"505","babylabkingswood","babylabkingswood_mb8697",-1.799,8,"hpp","12-15 mo"
"506","babylabkingswood","babylabkingswood_mb8743",-0.442,5,"hpp","12-15 mo"
"507","babylabkingswood","babylabkingswood_mb8743",-2.515,7,"hpp","12-15 mo"
"508","babylabkingswood","babylabkingswood_mb8743",-0.215,1,"hpp","12-15 mo"
"509","babylabkingswood","babylabkingswood_mb8743",-3.02,3,"hpp","12-15 mo"
"510","babylabkingswood","babylabkingswood_mb8743",-0.45,2,"hpp","12-15 mo"
"511","babylabkingswood","babylabkingswood_mb8743",NA,4,"hpp","12-15 mo"
"512","babylabkingswood","babylabkingswood_mb8743",NA,4,"hpp","12-15 mo"
"513","babylabkingswood","babylabkingswood_mb8743",0.786,6,"hpp","12-15 mo"
"514","babylabkingswood","babylabkingswood_mb8743",15.927,8,"hpp","12-15 mo"
"515","babylabkingswood","babylabkingswood_mb8721",13.807,1,"hpp","12-15 mo"
"516","babylabkingswood","babylabkingswood_mb8721",-6.332,2,"hpp","12-15 mo"
"517","babylabkingswood","babylabkingswood_mb8721",NA,3,"hpp","12-15 mo"
"518","babylabkingswood","babylabkingswood_mb8721",NA,3,"hpp","12-15 mo"
"519","babylabkingswood","babylabkingswood_mb8721",2.511,4,"hpp","12-15 mo"
"520","babylabkingswood","babylabkingswood_mb8721",-2.388,5,"hpp","12-15 mo"
"521","babylabkingswood","babylabkingswood_mb8721",5.057,6,"hpp","12-15 mo"
"522","babylabkingswood","babylabkingswood_mb8721",NA,7,"hpp","12-15 mo"
"523","babylabkingswood","babylabkingswood_mb8721",NA,7,"hpp","12-15 mo"
"524","babylabkingswood","babylabkingswood_mb8721",-4.752,8,"hpp","12-15 mo"
"525","babylabkingswood","babylabkingswood_mb8806",-2.402,5,"hpp","12-15 mo"
"526","babylabkingswood","babylabkingswood_mb8806",0.502,7,"hpp","12-15 mo"
"527","babylabkingswood","babylabkingswood_mb8806",0.283,1,"hpp","12-15 mo"
"528","babylabkingswood","babylabkingswood_mb8806",12.866,3,"hpp","12-15 mo"
"529","babylabkingswood","babylabkingswood_mb8806",11.474,2,"hpp","12-15 mo"
"530","babylabkingswood","babylabkingswood_mb8806",-5.212,4,"hpp","12-15 mo"
"531","babylabkingswood","babylabkingswood_mb8806",-5.13,6,"hpp","12-15 mo"
"532","babylabkingswood","babylabkingswood_mb8806",1.285,8,"hpp","12-15 mo"
"533","babylabkingswood","babylabkingswood_mb8767",12.922,5,"hpp","12-15 mo"
"534","babylabkingswood","babylabkingswood_mb8767",9.14,7,"hpp","12-15 mo"
"535","babylabkingswood","babylabkingswood_mb8767",NA,1,"hpp","12-15 mo"
"536","babylabkingswood","babylabkingswood_mb8767",NA,1,"hpp","12-15 mo"
"537","babylabkingswood","babylabkingswood_mb8767",NA,3,"hpp","12-15 mo"
"538","babylabkingswood","babylabkingswood_mb8767",NA,2,"hpp","12-15 mo"
"539","babylabkingswood","babylabkingswood_mb8767",NA,2,"hpp","12-15 mo"
"540","babylabkingswood","babylabkingswood_mb8767",NA,4,"hpp","12-15 mo"
"541","babylabkingswood","babylabkingswood_mb8767",NA,4,"hpp","12-15 mo"
"542","babylabkingswood","babylabkingswood_mb8767",3.864,6,"hpp","12-15 mo"
"543","babylabkingswood","babylabkingswood_mb8767",0.0579999999999998,8,"hpp","12-15 mo"
"544","babylabkingswood","babylabkingswood_mb1882",6.508,5,"hpp","12-15 mo"
"545","babylabkingswood","babylabkingswood_mb1882",4.031,7,"hpp","12-15 mo"
"546","babylabkingswood","babylabkingswood_mb1882",3.022,1,"hpp","12-15 mo"
"547","babylabkingswood","babylabkingswood_mb1882",NA,3,"hpp","12-15 mo"
"548","babylabkingswood","babylabkingswood_mb1882",NA,3,"hpp","12-15 mo"
"549","babylabkingswood","babylabkingswood_mb1882",-0.437,2,"hpp","12-15 mo"
"550","babylabkingswood","babylabkingswood_mb1882",NA,4,"hpp","12-15 mo"
"551","babylabkingswood","babylabkingswood_mb1882",NA,4,"hpp","12-15 mo"
"552","babylabkingswood","babylabkingswood_mb1882",NA,6,"hpp","12-15 mo"
"553","babylabkingswood","babylabkingswood_mb1882",NA,6,"hpp","12-15 mo"
"554","babylabkingswood","babylabkingswood_mb1882",NA,8,"hpp","12-15 mo"
"555","babylabkingswood","babylabkingswood_mb1882",NA,8,"hpp","12-15 mo"
"556","babylabkingswood","babylabkingswood_mb1920",-11.72,1,"hpp","12-15 mo"
"557","babylabkingswood","babylabkingswood_mb1920",-4.087,2,"hpp","12-15 mo"
"558","babylabkingswood","babylabkingswood_mb1920",-3.308,3,"hpp","12-15 mo"
"559","babylabkingswood","babylabkingswood_mb1920",NA,4,"hpp","12-15 mo"
"560","babylabkingswood","babylabkingswood_mb1920",NA,4,"hpp","12-15 mo"
"561","babylabkingswood","babylabkingswood_mb1920",-0.277,5,"hpp","12-15 mo"
"562","babylabkingswood","babylabkingswood_mb1920",NA,6,"hpp","12-15 mo"
"563","babylabkingswood","babylabkingswood_mb1920",NA,7,"hpp","12-15 mo"
"564","babylabkingswood","babylabkingswood_mb1920",NA,7,"hpp","12-15 mo"
"565","babylabkingswood","babylabkingswood_mb1920",NA,8,"hpp","12-15 mo"
"566","babylabkingswood","babylabkingswood_mb1920",NA,8,"hpp","12-15 mo"
"567","babylabkingswood","babylabkingswood_mb1255",NA,1,"hpp","12-15 mo"
"568","babylabkingswood","babylabkingswood_mb1255",NA,1,"hpp","12-15 mo"
"569","babylabkingswood","babylabkingswood_mb1255",4.583,2,"hpp","12-15 mo"
"570","babylabkingswood","babylabkingswood_mb1255",2.853,3,"hpp","12-15 mo"
"571","babylabkingswood","babylabkingswood_mb1255",8.421,4,"hpp","12-15 mo"
"572","babylabkingswood","babylabkingswood_mb1255",1.511,5,"hpp","12-15 mo"
"573","babylabkingswood","babylabkingswood_mb1255",-2.579,6,"hpp","12-15 mo"
"574","babylabkingswood","babylabkingswood_mb1255",4.747,7,"hpp","12-15 mo"
"575","babylabkingswood","babylabkingswood_mb1255",NA,8,"hpp","12-15 mo"
"576","babylabkingswood","babylabkingswood_mb1255",NA,8,"hpp","12-15 mo"
"577","babylabkingswood","babylabkingswood_mb8156",-0.789,1,"hpp","6-9 mo"
"578","babylabkingswood","babylabkingswood_mb8156",0.444,2,"hpp","6-9 mo"
"579","babylabkingswood","babylabkingswood_mb8156",-0.999,3,"hpp","6-9 mo"
"580","babylabkingswood","babylabkingswood_mb8156",-1.19,4,"hpp","6-9 mo"
"581","babylabkingswood","babylabkingswood_mb8156",-0.193999999999999,5,"hpp","6-9 mo"
"582","babylabkingswood","babylabkingswood_mb8156",0.392,6,"hpp","6-9 mo"
"583","babylabkingswood","babylabkingswood_mb8156",-1.078,7,"hpp","6-9 mo"
